sku_id,product_family_key,brand_x,component,bom_cost_usd,cost_share_pct,warranty_claim_rate_pct,weighted_fail,component_resale_value_usd,resale_pct_of_bom_cost,brand_y,circularity_tier
SKU-0104,Dell_i5_8GB_16GB_14-16in,Dell,Storage (SSD/HDD),63.81,10.0,1.83,0.18300000000000002,25.2,39.5,Dell,Low
SKU-0104,Dell_i5_8GB_16GB_14-16in,Dell,Keyboard/Chassis,90.59,14.3,2.62,0.37466000000000005,14.13,15.6,Dell,Low
SKU-0104,Dell_i5_8GB_16GB_14-16in,Dell,Power Adapter,34.41,5.4,2.75,0.14850000000000002,9.19,26.7,Dell,Low
SKU-0105,Dell_celeron_4GB_128GB_Sub-12in,Dell,Motherboard,137.64,37.1,11.5,4.2665,23.95,17.4,Dell,Low
SKU-0105,Dell_celeron_4GB_128GB_Sub-12in,Dell,Display Panel,81.29,21.9,2.66,0.58254,42.68,52.5,Dell,Low
SKU-0105,Dell_celeron_4GB_128GB_Sub-12in,Dell,Battery,29.45,7.9,4.34,0.34286,6.71,22.8,Dell,Low
SKU-0105,Dell_celeron_4GB_128GB_Sub-12in,Dell,RAM Module,23.48,6.3,1.0,0.063,9.02,38.4,Dell,Low
SKU-0105,Dell_celeron_4GB_128GB_Sub-12in,Dell,Storage (SSD/HDD),39.23,10.6,1.93,0.20457999999999998,15.93,40.6,Dell,Low
SKU-0105,Dell_celeron_4GB_128GB_Sub-12in,Dell,Keyboard/Chassis,47.25,12.7,3.28,0.41656,6.43,13.6,Dell,Low
SKU-0105,Dell_celeron_4GB_128GB_Sub-12in,Dell,Power Adapter,23.29,6.3,2.2,0.1386,5.71,24.5,Dell,Low
SKU-0106,Dell_Other/Unspecified_Unk_Unk_14-16in,Dell,Motherboard,162.93,30.6,8.65,2.6469,26.23,16.1,Dell,Medium
SKU-0106,Dell_Other/Unspecified_Unk_Unk_14-16in,Dell,Display Panel,126.96,23.8,2.87,0.6830600000000001,78.72,62.0,Dell,Medium
SKU-0106,Dell_Other/Unspecified_Unk_Unk_14-16in,Dell,Battery,42.43,8.0,4.16,0.33280000000000004,7.43,17.5,Dell,Medium
SKU-0106,Dell_Other/Unspecified_Unk_Unk_14-16in,Dell,RAM Module,34.62,6.5,1.14,0.0741,15.93,46.0,Dell,Medium
SKU-0106,Dell_Other/Unspecified_Unk_Unk_14-16in,Dell,Storage (SSD/HDD),54.54,10.2,2.3,0.23459999999999998,21.05,38.6,Dell,Medium
SKU-0106,Dell_Other/Unspecified_Unk_Unk_14-16in,Dell,Keyboard/Chassis,72.43,13.6,3.14,0.42704000000000003,10.0,13.8,Dell,Medium
SKU-0106,Dell_Other/Unspecified_Unk_Unk_14-16in,Dell,Power Adapter,34.62,6.5,2.2,0.14300000000000002,8.65,25.0,Dell,Medium
SKU-0107,Lenovo_celeron_Unk_256GB_14-16in,Lenovo,Motherboard,155.83,37.1,9.4,3.4874,29.61,19.0,Lenovo,High
SKU-0107,Lenovo_celeron_Unk_256GB_14-16in,Lenovo,Display Panel,100.72,24.0,2.56,0.6144,51.27,50.9,Lenovo,High
SKU-0107,Lenovo_celeron_Unk_256GB_14-16in,Lenovo,Battery,33.11,7.9,3.79,0.29941,7.28,22.0,Lenovo,High
SKU-0107,Lenovo_celeron_Unk_256GB_14-16in,Lenovo,RAM Module,24.46,5.8,1.12,0.06496,12.47,51.0,Lenovo,High
SKU-0107,Lenovo_celeron_Unk_256GB_14-16in,Lenovo,Storage (SSD/HDD),41.17,9.8,2.16,0.21168000000000003,18.07,43.9,Lenovo,High
SKU-0107,Lenovo_celeron_Unk_256GB_14-16in,Lenovo,Keyboard/Chassis,58.77,14.0,2.73,0.38220000000000004,9.05,15.4,Lenovo,High
SKU-0107,Lenovo_celeron_Unk_256GB_14-16in,Lenovo,Power Adapter,24.17,5.8,2.57,0.14905999999999997,5.2,21.5,Lenovo,High
SKU-0108,Other/Unbranded_i5_Unk_512GB_12-14in,Other/Unbranded,Motherboard,261.2,37.0,5.08,1.8796,45.71,17.5,Other/Unbranded,Medium
SKU-0108,Other/Unbranded_i5_Unk_512GB_12-14in,Other/Unbranded,Display Panel,165.47,23.4,2.16,0.50544,83.23,50.3,Other/Unbranded,Medium
SKU-0108,Other/Unbranded_i5_Unk_512GB_12-14in,Other/Unbranded,Battery,59.54,8.4,4.19,0.35196000000000005,10.66,17.9,Other/Unbranded,Medium
SKU-0108,Other/Unbranded_i5_Unk_512GB_12-14in,Other/Unbranded,RAM Module,42.05,6.0,0.86,0.0516,17.75,42.2,Other/Unbranded,Medium
SKU-0108,Other/Unbranded_i5_Unk_512GB_12-14in,Other/Unbranded,Storage (SSD/HDD),64.07,9.1,1.78,0.16197999999999999,27.68,43.2,Other/Unbranded,Medium
SKU-0108,Other/Unbranded_i5_Unk_512GB_12-14in,Other/Unbranded,Keyboard/Chassis,100.63,14.3,2.61,0.37323,14.49,14.4,Other/Unbranded,Medium
SKU-0108,Other/Unbranded_i5_Unk_512GB_12-14in,Other/Unbranded,Power Adapter,46.37,6.6,2.29,0.15114,10.9,23.5,Other/Unbranded,Medium
SKU-0109,Dell_Unknown_Unk_Unk_14-16in,Dell,Motherboard,189.32,35.6,7.23,2.5738800000000004,31.24,16.5,Dell,Low
SKU-0109,Dell_Unknown_Unk_Unk_14-16in,Dell,Display Panel,122.79,23.1,2.76,0.63756,54.03,44.0,Dell,Low
SKU-0109,Dell_Unknown_Unk_Unk_14-16in,Dell,Battery,45.97,8.6,4.38,0.37667999999999996,8.5,18.5,Dell,Low
SKU-0109,Dell_Unknown_Unk_Unk_14-16in,Dell,RAM Module,29.91,5.6,0.96,0.053759999999999995,15.07,50.4,Dell,Low
SKU-0109,Dell_Unknown_Unk_Unk_14-16in,Dell,Storage (SSD/HDD),52.24,9.8,1.83,0.17934000000000003,22.52,43.1,Dell,Low
SKU-0109,Dell_Unknown_Unk_Unk_14-16in,Dell,Keyboard/Chassis,75.89,14.3,3.14,0.4490200000000001,9.94,13.1,Dell,Low
SKU-0109,Dell_Unknown_Unk_Unk_14-16in,Dell,Power Adapter,33.57,6.3,2.14,0.13482,7.82,23.3,Dell,Low
SKU-0110,Lenovo_i7_32GB_2TB_14-16in,Lenovo,Motherboard,427.52,33.9,6.37,2.15943,87.21,20.4,Lenovo,Medium
SKU-0110,Lenovo_i7_32GB_2TB_14-16in,Lenovo,Display Panel,289.55,22.9,2.69,0.61601,162.73,56.2,Lenovo,Medium
SKU-0110,Lenovo_i7_32GB_2TB_14-16in,Lenovo,Battery,105.17,8.3,3.61,0.29963,23.98,22.8,Lenovo,Medium
SKU-0110,Lenovo_i7_32GB_2TB_14-16in,Lenovo,RAM Module,70.56,5.6,0.9,0.05039999999999999,27.94,39.6,Lenovo,Medium
SKU-0110,Lenovo_i7_32GB_2TB_14-16in,Lenovo,Storage (SSD/HDD),136.83,10.8,2.12,0.22896000000000002,58.43,42.7,Lenovo,Medium
SKU-0110,Lenovo_i7_32GB_2TB_14-16in,Lenovo,Keyboard/Chassis,168.7,13.4,3.28,0.43952,22.94,13.6,Lenovo,Medium
SKU-0110,Lenovo_i7_32GB_2TB_14-16in,Lenovo,Power Adapter,71.38,5.7,2.62,0.14934,15.99,22.4,Lenovo,Medium
SKU-0111,HP_i5_8GB_1TB_14-16in,HP,Motherboard,269.87,34.4,11.47,3.94568,48.58,18.0,HP,Low
SKU-0111,HP_i5_8GB_1TB_14-16in,HP,Display Panel,171.88,21.9,2.51,0.5496899999999999,111.03,64.6,HP,Low
SKU-0111,HP_i5_8GB_1TB_14-16in,HP,Battery,61.27,7.8,3.43,0.26754,13.48,22.0,HP,Low
SKU-0111,HP_i5_8GB_1TB_14-16in,HP,RAM Module,49.84,6.4,1.03,0.06592,24.72,49.6,HP,Low
SKU-0111,HP_i5_8GB_1TB_14-16in,HP,Storage (SSD/HDD),74.24,9.5,2.12,0.20140000000000002,32.52,43.8,HP,Low
SKU-0111,HP_i5_8GB_1TB_14-16in,HP,Keyboard/Chassis,110.51,14.1,3.04,0.42863999999999997,16.24,14.7,HP,Low
SKU-0111,HP_i5_8GB_1TB_14-16in,HP,Power Adapter,49.1,6.3,2.77,0.17451,11.1,22.6,HP,Low
SKU-0112,Lenovo_i5_8GB_512GB_12-14in,Lenovo,Motherboard,259.35,36.6,13.24,4.84584,49.28,19.0,Lenovo,Low
SKU-0112,Lenovo_i5_8GB_512GB_12-14in,Lenovo,Display Panel,149.43,21.1,2.78,0.58658,81.44,54.5,Lenovo,Low
SKU-0112,Lenovo_i5_8GB_512GB_12-14in,Lenovo,Battery,51.85,7.3,3.78,0.27593999999999996,11.72,22.6,Lenovo,Low
SKU-0112,Lenovo_i5_8GB_512GB_12-14in,Lenovo,RAM Module,45.37,6.4,1.12,0.07168000000000001,17.42,38.4,Lenovo,Low
SKU-0112,Lenovo_i5_8GB_512GB_12-14in,Lenovo,Storage (SSD/HDD),66.12,9.3,1.81,0.16833000000000004,22.61,34.2,Lenovo,Low
SKU-0112,Lenovo_i5_8GB_512GB_12-14in,Lenovo,Keyboard/Chassis,95.42,13.5,2.87,0.38745,14.79,15.5,Lenovo,Low
SKU-0112,Lenovo_i5_8GB_512GB_12-14in,Lenovo,Power Adapter,41.95,5.9,2.78,0.16402,10.82,25.8,Lenovo,Low
SKU-0113,Microsoft_i7_Unk_256GB_12-14in,Microsoft,Motherboard,292.63,33.5,11.37,3.80895,50.04,17.1,Microsoft,High
SKU-0113,Microsoft_i7_Unk_256GB_12-14in,Microsoft,Display Panel,180.62,20.7,2.41,0.49887,110.72,61.3,Microsoft,High
SKU-0113,Microsoft_i7_Unk_256GB_12-14in,Microsoft,Battery,72.19,8.3,4.16,0.34528000000000003,13.14,18.2,Microsoft,High
SKU-0113,Microsoft_i7_Unk_256GB_12-14in,Microsoft,RAM Module,55.33,6.3,1.03,0.06489,28.55,51.6,Microsoft,High
SKU-0113,Microsoft_i7_Unk_256GB_12-14in,Microsoft,Storage (SSD/HDD),83.34,9.6,1.96,0.18816,38.17,45.8,Microsoft,High
SKU-0113,Microsoft_i7_Unk_256GB_12-14in,Microsoft,Keyboard/Chassis,120.92,13.9,3.43,0.4767700000000001,15.96,13.2,Microsoft,High
SKU-0113,Microsoft_i7_Unk_256GB_12-14in,Microsoft,Power Adapter,57.36,6.6,2.54,0.16764,13.02,22.7,Microsoft,High
SKU-0114,Acer_pentium_Unk_Unk_14-16in,Acer,Motherboard,147.34,33.3,7.32,2.43756,24.16,16.4,Acer,Low
SKU-0114,Acer_pentium_Unk_Unk_14-16in,Acer,Display Panel,102.0,23.1,2.6,0.6006,57.32,56.2,Acer,Low
SKU-0114,Acer_pentium_Unk_Unk_14-16in,Acer,Battery,38.71,8.7,4.12,0.35844,6.77,17.5,Acer,Low
SKU-0114,Acer_pentium_Unk_Unk_14-16in,Acer,RAM Module,28.8,6.5,0.87,0.05655,12.7,44.1,Acer,Low
SKU-0114,Acer_pentium_Unk_Unk_14-16in,Acer,Storage (SSD/HDD),45.12,10.2,2.07,0.21113999999999997,18.86,41.8,Acer,Low
SKU-0114,Acer_pentium_Unk_Unk_14-16in,Acer,Keyboard/Chassis,63.69,14.4,3.18,0.45792000000000005,9.17,14.4,Acer,Low
SKU-0114,Acer_pentium_Unk_Unk_14-16in,Acer,Power Adapter,27.48,6.2,2.65,0.1643,7.09,25.8,Acer,Low
SKU-0115,Dell_i3_4GB_512GB_14-16in,Dell,Motherboard,170.52,30.6,7.85,2.4021,27.11,15.9,Dell,Low
SKU-0115,Dell_i3_4GB_512GB_14-16in,Dell,Display Panel,114.08,20.5,2.83,0.5801499999999999,64.11,56.2,Dell,Low
SKU-0115,Dell_i3_4GB_512GB_14-16in,Dell,Battery,40.16,7.2,4.33,0.31176000000000004,8.35,20.8,Dell,Low
SKU-0115,Dell_i3_4GB_512GB_14-16in,Dell,RAM Module,34.62,6.2,0.97,0.06014,13.33,38.5,Dell,Low
SKU-0115,Dell_i3_4GB_512GB_14-16in,Dell,Storage (SSD/HDD),60.56,10.9,2.03,0.22126999999999997,27.43,45.3,Dell,Low
SKU-0115,Dell_i3_4GB_512GB_14-16in,Dell,Keyboard/Chassis,76.41,13.7,3.31,0.45346999999999993,10.39,13.6,Dell,Low
SKU-0115,Dell_i3_4GB_512GB_14-16in,Dell,Power Adapter,31.51,5.7,2.62,0.14934,7.88,25.0,Dell,Low
SKU-0116,Lenovo_celeron_4GB_16GB_Sub-12in,Lenovo,Motherboard,126.48,35.7,8.96,3.1987200000000007,22.26,17.6,Lenovo,Low
SKU-0116,Lenovo_celeron_4GB_16GB_Sub-12in,Lenovo,Display Panel,82.92,23.4,2.51,0.5873399999999999,38.89,46.9,Lenovo,Low
SKU-0116,Lenovo_celeron_4GB_16GB_Sub-12in,Lenovo,Battery,28.86,8.1,4.14,0.33533999999999997,6.0,20.8,Lenovo,Low
SKU-0116,Lenovo_celeron_4GB_16GB_Sub-12in,Lenovo,RAM Module,22.12,6.2,0.91,0.056420000000000005,10.42,47.1,Lenovo,Low
SKU-0116,Lenovo_celeron_4GB_16GB_Sub-12in,Lenovo,Storage (SSD/HDD),38.12,10.8,2.14,0.23112000000000005,13.04,34.2,Lenovo,Low
SKU-0116,Lenovo_celeron_4GB_16GB_Sub-12in,Lenovo,Keyboard/Chassis,46.78,13.2,2.79,0.36828,6.5,13.9,Lenovo,Low
SKU-0116,Lenovo_celeron_4GB_16GB_Sub-12in,Lenovo,Power Adapter,20.65,5.8,2.44,0.14151999999999998,4.73,22.9,Lenovo,Low
SKU-0117,Dell_celeron_4GB_16GB_Sub-12in,Dell,Motherboard,131.38,37.1,10.89,4.04019,25.75,19.6,Dell,Low
SKU-0117,Dell_celeron_4GB_16GB_Sub-12in,Dell,Display Panel,77.87,22.0,2.34,0.5147999999999999,40.1,51.5,Dell,Low
SKU-0117,Dell_celeron_4GB_16GB_Sub-12in,Dell,Battery,29.01,8.2,4.29,0.35178,6.21,21.4,Dell,Low
SKU-0117,Dell_celeron_4GB_16GB_Sub-12in,Dell,RAM Module,20.38,5.7,1.08,0.061560000000000004,8.97,44.0,Dell,Low
SKU-0117,Dell_celeron_4GB_16GB_Sub-12in,Dell,Storage (SSD/HDD),37.56,10.6,1.9,0.2014,16.68,44.4,Dell,Low
SKU-0117,Dell_celeron_4GB_16GB_Sub-12in,Dell,Keyboard/Chassis,53.54,15.1,3.15,0.47564999999999996,8.73,16.3,Dell,Low
SKU-0117,Dell_celeron_4GB_16GB_Sub-12in,Dell,Power Adapter,20.89,5.9,2.78,0.16402,5.43,26.0,Dell,Low
SKU-0118,HP_i5_8GB_256GB_12-14in,HP,Motherboard,235.44,35.0,8.96,3.136,36.73,15.6,HP,Medium
SKU-0118,HP_i5_8GB_256GB_12-14in,HP,Display Panel,147.93,22.0,2.71,0.5962,88.76,60.0,HP,Medium
SKU-0118,HP_i5_8GB_256GB_12-14in,HP,Battery,51.65,7.7,4.0,0.308,8.94,17.3,HP,Medium
SKU-0118,HP_i5_8GB_256GB_12-14in,HP,RAM Module,36.54,5.4,0.91,0.04914000000000001,15.35,42.0,HP,Medium
SKU-0118,HP_i5_8GB_256GB_12-14in,HP,Storage (SSD/HDD),66.03,9.8,2.09,0.20482,24.5,37.1,HP,Medium
SKU-0118,HP_i5_8GB_256GB_12-14in,HP,Keyboard/Chassis,86.83,12.9,3.01,0.38828999999999997,14.15,16.3,HP,Medium
SKU-0118,HP_i5_8GB_256GB_12-14in,HP,Power Adapter,41.67,6.2,2.79,0.17298,11.42,27.4,HP,Medium
SKU-0119,Lenovo_i5_16GB_1TB_14-16in,Lenovo,Motherboard,259.95,30.7,9.1,2.7937,46.01,17.7,Lenovo,Medium
SKU-0119,Lenovo_i5_16GB_1TB_14-16in,Lenovo,Display Panel,187.89,22.2,2.39,0.53058,124.2,66.1,Lenovo,Medium
SKU-0119,Lenovo_i5_16GB_1TB_14-16in,Lenovo,Battery,72.9,8.6,4.39,0.37753999999999993,13.34,18.3,Lenovo,Medium
SKU-0119,Lenovo_i5_16GB_1TB_14-16in,Lenovo,RAM Module,55.49,6.5,0.95,0.06175,23.86,43.0,Lenovo,Medium
SKU-0119,Lenovo_i5_16GB_1TB_14-16in,Lenovo,Storage (SSD/HDD),80.92,9.5,1.84,0.1748,30.59,37.8,Lenovo,Medium
SKU-0119,Lenovo_i5_16GB_1TB_14-16in,Lenovo,Keyboard/Chassis,108.69,12.8,3.3,0.4224,15.54,14.3,Lenovo,Medium
SKU-0119,Lenovo_i5_16GB_1TB_14-16in,Lenovo,Power Adapter,54.53,6.4,2.63,0.16832,15.0,27.5,Lenovo,Medium
SKU-0120,Other/Unbranded_i5_8GB_512GB_14-16in,Other/Unbranded,Motherboard,218.15,30.7,7.69,2.36083,38.83,17.8,Other/Unbranded,Medium
SKU-0120,Other/Unbranded_i5_8GB_512GB_14-16in,Other/Unbranded,Display Panel,146.34,20.6,2.65,0.5459,77.27,52.8,Other/Unbranded,Medium
SKU-0120,Other/Unbranded_i5_8GB_512GB_14-16in,Other/Unbranded,Battery,56.06,7.9,4.29,0.33891,12.45,22.2,Other/Unbranded,Medium
SKU-0120,Other/Unbranded_i5_8GB_512GB_14-16in,Other/Unbranded,RAM Module,44.63,6.3,1.0,0.063,18.03,40.4,Other/Unbranded,Medium
SKU-0120,Other/Unbranded_i5_8GB_512GB_14-16in,Other/Unbranded,Storage (SSD/HDD),68.88,9.7,1.95,0.18914999999999998,29.48,42.8,Other/Unbranded,Medium
SKU-0120,Other/Unbranded_i5_8GB_512GB_14-16in,Other/Unbranded,Keyboard/Chassis,94.37,13.3,2.87,0.38171000000000005,12.46,13.2,Other/Unbranded,Medium
SKU-0120,Other/Unbranded_i5_8GB_512GB_14-16in,Other/Unbranded,Power Adapter,39.39,5.5,2.28,0.12539999999999998,9.3,23.6,Other/Unbranded,Medium
SKU-0121,Lenovo_i7_8GB_512GB_14-16in,Lenovo,Motherboard,293.21,32.2,4.54,1.46188,60.11,20.5,Lenovo,Low
SKU-0121,Lenovo_i7_8GB_512GB_14-16in,Lenovo,Display Panel,219.86,24.1,2.44,0.58804,134.33,61.1,Lenovo,Low
SKU-0121,Lenovo_i7_8GB_512GB_14-16in,Lenovo,Battery,73.46,8.1,4.24,0.34344,15.57,21.2,Lenovo,Low
SKU-0121,Lenovo_i7_8GB_512GB_14-16in,Lenovo,RAM Module,51.41,5.6,0.95,0.05319999999999999,23.44,45.6,Lenovo,Low
SKU-0121,Lenovo_i7_8GB_512GB_14-16in,Lenovo,Storage (SSD/HDD),93.47,10.3,2.02,0.20806000000000002,33.09,35.4,Lenovo,Low
SKU-0121,Lenovo_i7_8GB_512GB_14-16in,Lenovo,Keyboard/Chassis,127.4,14.0,3.39,0.4746000000000001,18.73,14.7,Lenovo,Low
SKU-0121,Lenovo_i7_8GB_512GB_14-16in,Lenovo,Power Adapter,56.75,6.2,2.28,0.14135999999999999,13.73,24.2,Lenovo,Low
SKU-0122,Other/Unbranded_i5_8GB_256GB_Sub-12in,Other/Unbranded,Motherboard,249.26,37.1,10.75,3.98825,46.36,18.6,Other/Unbranded,Low
SKU-0122,Other/Unbranded_i5_8GB_256GB_Sub-12in,Other/Unbranded,Display Panel,135.18,20.1,2.48,0.49848000000000003,93.81,69.4,Other/Unbranded,Low
SKU-0122,Other/Unbranded_i5_8GB_256GB_Sub-12in,Other/Unbranded,Battery,50.8,7.6,4.26,0.32376,11.33,22.3,Other/Unbranded,Low
SKU-0122,Other/Unbranded_i5_8GB_256GB_Sub-12in,Other/Unbranded,RAM Module,42.15,6.3,1.01,0.06363,20.86,49.5,Other/Unbranded,Low
SKU-0122,Other/Unbranded_i5_8GB_256GB_Sub-12in,Other/Unbranded,Storage (SSD/HDD),72.27,10.7,1.82,0.19474,25.66,35.5,Other/Unbranded,Low
SKU-0122,Other/Unbranded_i5_8GB_256GB_Sub-12in,Other/Unbranded,Keyboard/Chassis,99.63,14.8,2.96,0.4380800000000001,13.55,13.6,Other/Unbranded,Low
SKU-0122,Other/Unbranded_i5_8GB_256GB_Sub-12in,Other/Unbranded,Power Adapter,39.57,5.9,2.49,0.14691,8.47,21.4,Other/Unbranded,Low
SKU-0123,Other/Unbranded_celeron_4GB_256GB_14-16in,Other/Unbranded,Motherboard,143.4,36.7,6.93,2.5433100000000004,22.51,15.7,Other/Unbranded,Medium
SKU-0123,Other/Unbranded_celeron_4GB_256GB_14-16in,Other/Unbranded,Display Panel,85.53,21.9,2.26,0.4949399999999999,63.38,74.1,Other/Unbranded,Medium
SKU-0123,Other/Unbranded_celeron_4GB_256GB_14-16in,Other/Unbranded,Battery,28.52,7.3,4.18,0.30513999999999997,4.96,17.4,Other/Unbranded,Medium
SKU-0123,Other/Unbranded_celeron_4GB_256GB_14-16in,Other/Unbranded,RAM Module,23.49,6.0,1.15,0.06899999999999999,9.72,41.4,Other/Unbranded,Medium
SKU-0123,Other/Unbranded_celeron_4GB_256GB_14-16in,Other/Unbranded,Storage (SSD/HDD),39.5,10.1,1.89,0.19088999999999998,14.46,36.6,Other/Unbranded,Medium
SKU-0123,Other/Unbranded_celeron_4GB_256GB_14-16in,Other/Unbranded,Keyboard/Chassis,57.16,14.6,3.1,0.4526,9.09,15.9,Other/Unbranded,Medium
SKU-0123,Other/Unbranded_celeron_4GB_256GB_14-16in,Other/Unbranded,Power Adapter,23.26,6.0,2.67,0.16019999999999998,6.09,26.2,Other/Unbranded,Medium
